户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,低楼层/共6层,87.64,平层/其他,208.0,花园小区,密云,无,2023年12月23日,普通住宅,23734
3室2厅,低楼层/共6层,101.39,平层/简装,246.0,花园小区,密云,无,2023年12月22日,普通住宅,24263
3室2厅,中楼层/共6层,136.88,平层/其他,123.0,京溪小区,密云,无,2023年12月21日,普通住宅,8986
3室2厅,顶层/共13层,112.23,平层/精装,245.0,柏林山水,密云,配备电梯,2023年12月26日,普通住宅,21831
1室1厅,中楼层/共6层,47.18,平层/其他,112.0,钻石公寓,密云,无,2023年12月22日,普通住宅,23739
2室1厅,顶层/共6层,63.46,平层/简装,170.0,宾阳西里北区,密云,无,2023年12月23日,普通住宅,26789
2室2厅,中楼层/共7层,104.35,平层/其他,178.0,康居家园,密云,无,2023年12月21日,普通住宅,17058
3室1厅,中楼层/共15层,102.44,平层/毛坯,220.0,绿地朗山公馆北区,密云,无,2023年12月22日,普通住宅,21476
1室1厅,低楼层/共6层,78.08,平层/毛坯,175.0,恋日水岸,密云,无,2023年12月22日,普通住宅,22413
2室1厅,低楼层/共6层,88.87,平层/其他,195.0,富民新区,密云,无,2023年12月17日,普通住宅,21943
3室1厅,中楼层/共15层,94.82,平层/精装,232.0,城建上河湾南区,密云,配备电梯,2023年12月17日,普通住宅,24468
3室2厅,高楼层/共7层,128.78,平层/精装,198.0,檀府家园,密云,无,2023年12月21日,普通住宅,15376
3室2厅,高楼层/共11层,88.39,平层/精装,200.0,华远澜悦,密云,配备电梯,2023年12月18日,普通住宅,22627
2室2厅,低楼层/共6层,84.97,平层/简装,165.0,久润花园东区,密云,无,2023年12月17日,普通住宅,19419
2室1厅,高楼层/共16层,106.39,平层/简装,238.0,银河湾,密云,配备电梯,2023年12月14日,普通住宅,22371
1室1厅,中楼层/共5层,70.55,平层/精装,138.0,云秀花园,密云,无,2023年12月13日,普通住宅,19561
2室2厅,低楼层/共7层,95.16,平层/精装,275.0,沿湖小区南区,密云,无,2023年12月15日,普通住宅,28899
4室2厅,低楼层/共6层,144.78,平层/其他,328.0,东菜园社区,密云,无,2023年12月15日,普通住宅,22656
3室2厅,中楼层/共6层,148.44,平层/其他,340.0,宾阳西里南区,密云,无,2023年12月12日,普通住宅,22905
3室1厅,中楼层/共15层,93.95,平层/其他,198.0,城建上河湾北区,密云,配备电梯,2023年12月15日,普通住宅,21076
2室1厅,低楼层/共6层,62.05,平层/简装,185.0,宾阳西里北区,密云,无,2023年12月12日,普通住宅,29815
3室2厅,中楼层/共6层,101.57,平层/其他,228.0,檀城东区,密云,无,2023年12月11日,普通住宅,22448
2室1厅,低楼层/共6层,63.72,平层/其他,186.0,宾阳西里北区,密云,无,2023年12月11日,普通住宅,29191
2室1厅,顶层/共6层,102.1,平层/精装,167.0,檀州家园东区,密云,无,2023年12月11日,普通住宅,16357
2室2厅,顶层/共6层,98.43,平层/简装,155.0,果园新里中区,密云,无,2023年12月07日,普通住宅,15748
2室1厅,低楼层/共6层,61.6,平层/简装,125.0,行宫小区,密云,无,2023年12月05日,普通住宅,20293
2室1厅,中楼层/共6层,80.75,平层/简装,157.0,檀州家园东区,密云,无,2023年12月09日,普通住宅,19443
2室1厅,顶层/共6层,62.18,平层/精装,126.0,果园西里,密云,无,2023年12月06日,普通住宅,20264
2室1厅,底层/共6层,73.72,平层/简装,165.0,果园西里,密云,无,2023年12月09日,普通住宅,22382
3室2厅,顶层/共6层,154.66,平层/精装,118.0,众智慧谷,密云,无,2023年12月03日,普通住宅,7630
2室2厅,中楼层/共6层,73.79,平层/精装,169.0,沿湖小区,密云,无,2023年12月03日,普通住宅,22903
2室2厅,中楼层/共7层,98.28,平层/毛坯,175.0,檀府家园,密云,无,2023年12月06日,普通住宅,17807
2室1厅,中楼层/共6层,72.25,平层/简装,179.0,沿湖小区,密云,无,2023年12月02日,普通住宅,24776
3室2厅,中楼层/共6层,104.99,平层/简装,191.0,果园西里,密云,无,2023年11月30日,普通住宅,18193
1室1厅,中楼层/共5层,55.64,平层/简装,118.0,果园新里北区,密云,无,2023年12月01日,普通住宅,21208
2室2厅,中楼层/共6层,93.03,平层/简装,230.0,宾阳西里北区,密云,无,2023年11月23日,普通住宅,24724
2室2厅,中楼层/共6层,80.8,平层/简装,165.0,果园西里,密云,无,2023年11月23日,普通住宅,20421
2室1厅,高楼层/共6层,85.89,平层/精装,210.0,宾阳西里北区,密云,无,2023年11月25日,普通住宅,24450
2室1厅,顶层/共6层,86.5,平层/简装,215.0,宾阳西里北区,密云,无,2023年11月25日,普通住宅,24856
3室2厅,中楼层/共6层,114.38,平层/精装,259.0,花园小区,密云,无,2023年11月22日,普通住宅,22644
2室1厅,底层/共6层,65.5,平层/精装,135.0,康居南区,密云,无,2023年11月20日,普通住宅,20611
2室1厅,中楼层/共6层,91.2,平层/精装,199.0,沿湖小区,密云,无,2023年11月20日,普通住宅,21821
3室2厅,中楼层/共6层,101.24,平层/其他,225.0,花园小区,密云,无,2023年11月26日,普通住宅,22225
2室2厅,高楼层/共7层,108.02,平层/简装,198.0,花园小区,密云,无,2023年11月25日,普通住宅,18330
2室1厅,低楼层/共9层,74.91,平层/精装,230.0,首创禧悦府,密云,配备电梯,2023年11月20日,普通住宅,30704
3室2厅,高楼层/共7层,127.48,平层/精装,210.0,檀府家园,密云,无,2023年11月22日,普通住宅,16474
3室2厅,低楼层/共6层,106.95,平层/其他,218.0,宾阳北里,密云,无,2023年11月20日,普通住宅,20384
4室2厅,高楼层/共6层,169.59,错层/简装,130.0,京溪小区,密云,无,2023年11月18日,普通住宅,7666
1室1厅,低楼层/共6层,48.8,平层/简装,114.5,果园新里北区,密云,无,2023年11月16日,普通住宅,23464
2室1厅,中楼层/共11层,92,平层/精装,198.0,柏林山水,密云,配备电梯,2023年11月18日,普通住宅,21522
3室2厅,底层/共6层,114.41,平层/精装,199.0,密西花园一期,密云,无,2023年11月24日,普通住宅,17394
2室2厅,中楼层/共6层,80.76,平层/简装,150.0,康居南区,密云,无,2023年11月17日,普通住宅,18574
2室1厅,中楼层/共14层,89.43,平层/其他,185.0,保利花园B区,密云,配备电梯,2023年12月12日,普通住宅,20687
1室1厅,高楼层/共6层,36.39,平层/精装,65.8,龙湖长城源著2号院,密云,配备电梯,2023年11月13日,普通住宅,18082
2室1厅,低楼层/共12层,91.61,平层/简装,188.0,柏林山水,密云,配备电梯,2023年11月12日,普通住宅,20522
2室1厅,底层/共5层,53.52,平层/简装,106.0,北京液压件厂家属区,密云,无,2023年11月11日,普通住宅,19806
2室2厅,中楼层/共21层,93.52,平层/简装,152.0,檀营国际生态城北区,密云,配备电梯,2023年11月17日,普通住宅,16254
2室1厅,高楼层/共15层,76.74,平层/简装,173.0,城建上河湾北区,密云,无,2023年11月26日,普通住宅,22544
3室1厅,中楼层/共6层,86.14,平层/其他,185.0,宾阳北里,密云,无,2023年12月23日,普通住宅,21477
1室0厅,高楼层/共6层,40.99,平层/精装,65.8,龙湖长城源著2号院,密云,配备电梯,2023年11月13日,普通住宅,16053
3室1厅,中楼层/共6层,97.67,平层/精装,175.0,果园西里,密云,无,2023年11月09日,普通住宅,17918
2室1厅,低楼层/共21层,93.46,平层/简装,155.0,檀营国际生态城北区,密云,配备电梯,2023年11月08日,普通住宅,16585
1室1厅,低楼层/共6层,36.71,平层/其他,65.8,龙湖长城源著2号院,密云,配备电梯,2023年11月09日,普通住宅,17925
2室2厅,中楼层/共6层,88.9,平层/简装,205.0,学府花园,密云,无,2023年11月10日,普通住宅,23060
2室1厅,顶层/共5层,52.73,平层/简装,58.0,北京机床研究所家属楼,密云,无,2023年11月07日,普通住宅,11000
3室1厅,低楼层/共12层,148.67,平层/其他,235.0,果园西路38号院,密云,配备电梯,2023年11月06日,普通住宅,15807
2室2厅,底层/共6层,92.58,平层/精装,195.0,石桥西区,密云,无,2023年11月06日,普通住宅,21063
2室2厅,中楼层/共15层,84.48,平层/精装,183.0,城建上河湾北区,密云,无,2023年11月05日,普通住宅,21662
3室2厅,中楼层/共6层,121.4,平层/简装,193.0,密西花园一期,密云,无,2023年11月05日,普通住宅,15898
3室2厅,低楼层/共13层,107.23,平层/精装,243.0,密云橡树湾东区,密云,配备电梯,2023年12月26日,普通住宅,22662
2室2厅,顶层/共5层,92.03,平层/精装,146.0,季庄小区,密云,无,2023年11月05日,普通住宅,15865
3室2厅,高楼层/共6层,104.25,平层/精装,214.0,花园小区,密云,无,2023年11月03日,普通住宅,20528
2室1厅,高楼层/共18层,86.65,平层/精装,170.0,海怡庄园东区,密云,配备电梯,2023年11月24日,普通住宅,19620
1室1厅,低楼层/共18层,70.62,平层/精装,135.0,涧桥山,密云,配备电梯,2023年11月04日,普通住宅,19117
2室1厅,低楼层/共15层,89.42,平层/其他,230.0,保利花园B区,密云,配备电梯,2023年11月01日,普通住宅,25722
2室2厅,低楼层/共6层,80.16,平层/精装,166.0,果园西里,密云,无,2023年10月30日,普通住宅,20709
2室1厅,低楼层/共6层,68.49,平层/简装,188.0,沿湖小区南区,密云,无,2023年10月31日,普通住宅,27450
3室2厅,高楼层/共6层,90.75,平层/简装,168.0,果园西里,密云,无,2023年11月10日,普通住宅,18513
2室2厅,顶层/共6层,80.27,平层/简装,68.0,京溪小区,密云,无,2023年10月28日,普通住宅,8472
1室1厅,底层/共6层,57.42,平层/简装,135.0,宾阳里小区,密云,无,2023年10月28日,普通住宅,23511
2室1厅,中楼层/共15层,85.79,平层/简装,186.0,城建上河湾南区,密云,配备电梯,2023年11月04日,普通住宅,21681
2室1厅,低楼层/共15层,72.7,平层/其他,225.0,首创禧悦府,密云,配备电梯,2023年10月29日,普通住宅,30950
1室1厅,中楼层/共6层,61,平层/其他,135.0,果园西里,密云,无,2023年10月29日,普通住宅,22132
2室1厅,低楼层/共14层,99.43,平层/精装,188.0,柏林山水,密云,配备电梯,2023年10月25日,普通住宅,18908
2室2厅,高楼层/共6层,88.53,平层/精装,160.0,兴云小区,密云,无,2023年10月26日,普通住宅,18073
2室1厅,低楼层/共18层,86.81,平层/精装,183.0,国际花都,密云,配备电梯,2023年10月24日,普通住宅,21081
3室1厅,中楼层/共6层,94.43,平层/精装,182.0,果园新里南区,密云,无,2023年10月23日,普通住宅,19274
2室1厅,中楼层/共6层,86.36,平层/其他,225.0,宾阳西里北区,密云,无,2023年11月04日,普通住宅,26054
2室1厅,中楼层/共17层,90.45,平层/精装,199.0,绿地·国际花都,密云,配备电梯,2023年10月23日,普通住宅,22002
3室1厅,顶层/共6层,80.24,平层/其他,155.0,果园西里,密云,无,2023年10月22日,普通住宅,19318
3室1厅,高楼层/共15层,102.03,平层/简装,238.0,绿地朗山公馆北区,密云,无,2023年10月21日,普通住宅,23327
2室1厅,顶层/共5层,58.28,平层/其他,112.0,环新北路18号楼,密云,无,2023年10月21日,普通住宅,19218
2室1厅,顶层/共6层,77.16,平层/精装,125.0,季庄小区,密云,无,2023年10月20日,普通住宅,16201
3室2厅,底层/共6层,104.7,平层/精装,205.0,久润花园东区,密云,无,2023年11月02日,普通住宅,19580
2室1厅,中楼层/共6层,92.19,平层/精装,251.0,上营北区,密云,无,2023年10月20日,普通住宅,27227
3室1厅,中楼层/共6层,86.44,平层/精装,173.0,行宫东区,密云,无,2023年10月19日,普通住宅,20014
3室2厅,低楼层/共6层,118.18,平层/精装,210.0,密西花园三期,密云,无,2023年10月20日,普通住宅,17770
2室1厅,高楼层/共6层,65.4,平层/简装,170.0,北源里,密云,无,2023年10月17日,普通住宅,25994
2室2厅,底层/共6层,72.41,平层/简装,155.0,果园新里中区,密云,无,2023年10月22日,普通住宅,21406
3室2厅,顶层/共6层,122.7,平层/其他,270.0,宾阳西里南区,密云,无,2023年10月19日,普通住宅,22005
2室1厅,底层/共6层,58.34,平层/其他,123.0,富帛家属院,密云,无,2023年10月19日,普通住宅,21084
2室1厅,中楼层/共6层,63.96,平层/其他,140.0,果园新里中区,密云,无,2023年10月13日,普通住宅,21889
2室2厅,中楼层/共11层,92.14,平层/简装,182.0,柏林山水,密云,配备电梯,2023年10月13日,普通住宅,19753
2室2厅,中楼层/共11层,91.14,平层/简装,215.0,中加荣园北区,密云,配备电梯,2023年10月15日,普通住宅,23591
3室2厅,中楼层/共13层,113.08,平层/精装,240.0,柏林山水,密云,配备电梯,2023年10月12日,普通住宅,21224
3室2厅,低楼层/共15层,89.98,平层/精装,222.0,保利花园B区,密云,配备电梯,2023年10月10日,普通住宅,24673
2室1厅,低楼层/共6层,72.25,平层/精装,186.0,沿湖小区,密云,无,2023年10月14日,普通住宅,25744
2室1厅,中楼层/共5层,70.53,平层/精装,139.0,白檀小区,密云,无,2023年10月08日,普通住宅,19708
1室1厅,中楼层/共5层,62.43,平层/简装,128.0,果园新里北区,密云,无,2023年10月15日,普通住宅,20503
2室2厅,顶层/共6层,91.7,平层/其他,182.0,花园小区,密云,无,2023年10月06日,普通住宅,19848
3室2厅,中楼层/共11层,155.04,平层/精装,330.0,瑞海姆公寓,密云,配备电梯,2023年10月07日,普通住宅,21285
3室1厅,高楼层/共12层,90.11,平层/简装,196.0,保利花园A区,密云,无,2023年10月12日,普通住宅,21752
3室1厅,高楼层/共18层,102.56,平层/精装,189.0,海怡庄园东区,密云,配备电梯,2023年10月05日,普通住宅,18429
2室1厅,顶层/共18层,83.24,平层/精装,169.0,涧桥山,密云,无,2023年10月07日,普通住宅,20303
2室1厅,中楼层/共15层,90.5,平层/精装,200.0,城建上河湾南区,密云,配备电梯,2023年10月05日,普通住宅,22100
1室1厅,中楼层/共6层,48.8,平层/简装,98.0,果园新里北区,密云,无,2023年10月09日,普通住宅,20082
3室2厅,中楼层/共6层,122.01,平层/简装,220.0,密西花园三期,密云,无,2023年10月02日,普通住宅,18032
2室1厅,中楼层/共11层,78.18,平层/简装,153.0,华远澜悦,密云,配备电梯,2023年10月06日,普通住宅,19571
2室2厅,高楼层/共18层,101.46,平层/其他,199.0,海怡庄园东区,密云,配备电梯,2023年09月28日,普通住宅,19614
2室1厅,底层/共6层,90.72,平层/精装,192.0,保利花园C区,密云,无,2023年09月30日,普通住宅,21165
3室1厅,中楼层/共11层,141.57,平层/精装,358.0,开园小区,密云,配备电梯,2023年09月25日,普通住宅,25288
2室1厅,中楼层/共11层,80.13,平层/简装,185.0,中加荣园南区,密云,配备电梯,2023年09月27日,普通住宅,23088
2室1厅,低楼层/共7层,84.05,平层/其他,169.0,檀城家园,密云,无,2023年09月25日,普通住宅,20108
2室2厅,高楼层/共6层,80.27,平层/简装,70.0,京溪小区,密云,无,2023年09月26日,普通住宅,8721
2室2厅,高楼层/共18层,100.83,平层/精装,223.0,开园小区,密云,配备电梯,2023年10月13日,普通住宅,22117
2室1厅,中楼层/共20层,102.05,平层/简装,263.0,世纪家园,密云,配备电梯,2023年09月24日,普通住宅,25772
2室1厅,低楼层/共3层,59.53,平层/精装,65.0,北京机床研究所家属楼,密云,无,2023年09月24日,普通住宅,10919
3室2厅,低楼层/共6层,97.6,平层/精装,230.0,东菜园社区,密云,无,2023年09月23日,普通住宅,23566
2室1厅,顶层/共6层,88.05,平层/简装,160.0,沿湖小区,密云,无,2023年09月26日,普通住宅,18172
2室1厅,高楼层/共18层,69.21,平层/精装,152.0,涧桥山,密云,配备电梯,2023年09月27日,普通住宅,21963
2室1厅,中楼层/共5层,60.5,平层/其他,170.0,花园小区,密云,无,2023年09月24日,普通住宅,28100
3室1厅,中楼层/共6层,78.09,平层/精装,149.0,康居家园,密云,无,2023年10月19日,普通住宅,19081
2室1厅,顶层/共6层,92.23,平层/简装,195.0,宾阳西里南区,密云,无,2023年10月02日,普通住宅,21143
2室1厅,高楼层/共11层,80.66,平层/精装,198.0,中加荣园南区,密云,配备电梯,2023年10月04日,普通住宅,24548
2室2厅,顶层/共6层,98.01,平层/其他,170.0,石桥西区,密云,无,2023年10月14日,普通住宅,17346
2室1厅,中楼层/共6层,92.13,平层/精装,185.0,檀城家园,密云,配备电梯,2023年09月22日,普通住宅,20081
3室2厅,低楼层/共6层,106.8,平层/精装,228.0,宾阳北里,密云,无,2023年09月30日,普通住宅,21349
1室0厅,低楼层/共6层,36.39,平层/精装,68.0,龙湖长城源著2号院,密云,配备电梯,2023年09月20日,普通住宅,18687
3室2厅,低楼层/共6层,112.15,平层/简装,215.0,果园西里,密云,无,2023年09月22日,普通住宅,19171
2室1厅,底层/共6层,60.54,平层/简装,133.0,宾阳里小区,密云,无,2023年09月18日,普通住宅,21969
2室1厅,底层/共13层,55.67,平层/精装,106.0,雲北小區,密云,配备电梯,2023年10月05日,普通住宅,19041
2室2厅,中楼层/共6层,80.45,平层/其他,185.0,花园小区,密云,无,2023年09月13日,普通住宅,22996
2室1厅,顶层/共6层,59.48,平层/简装,110.0,行宫小区,密云,无,2023年09月13日,普通住宅,18494
3室2厅,高楼层/共6层,104.34,平层/精装,176.0,果园西里,密云,无,2023年09月14日,普通住宅,16868
1室1厅,底层/共11层,64.27,平层/简装,116.0,华远澜悦,密云,配备电梯,2023年09月13日,普通住宅,18049
1室1厅,顶层/共18层,68.54,平层/精装,140.0,涧桥山,密云,无,2023年09月13日,普通住宅,20427
1室1厅,顶层/共5层,62.18,平层/精装,125.0,云秀花园,密云,无,2023年09月08日,普通住宅,20103
2室1厅,底层/共6层,90.13,平层/简装,176.0,保利花园C区,密云,无,2023年09月17日,普通住宅,19528
2室1厅,低楼层/共6层,78.24,平层/精装,239.0,世纪家园,密云,无,2023年09月08日,普通住宅,30548
2室2厅,中楼层/共6层,118.24,错层/其他,270.0,东菜园社区,密云,无,2023年09月09日,普通住宅,22835
3室1厅,中楼层/共18层,137.33,平层/精装,310.0,檀营国际生态城南区,密云,无,2023年09月13日,普通住宅,22574
1室1厅,中楼层/共6层,36.44,平层/精装,115.0,钻石公寓,密云,无,2023年09月08日,普通住宅,31559
2室1厅,中楼层/共6层,64.38,平层/精装,130.0,兴云小区,密云,无,2023年09月07日,普通住宅,20193
2室1厅,中楼层/共21层,93.52,平层/其他,150.0,檀营国际生态城北区,密云,配备电梯,2023年09月08日,普通住宅,16040
1室0厅,高楼层/共6层,36.39,平层/精装,65.0,龙湖长城源著2号院,密云,配备电梯,2023年09月09日,普通住宅,17863
2室2厅,中楼层/共16层,95.17,平层/简装,185.0,檀营国际生态城南区,密云,无,2023年10月24日,普通住宅,19439
3室2厅,中楼层/共18层,133.05,平层/精装,319.0,国际花都,密云,配备电梯,2023年09月04日,普通住宅,23976
2室2厅,高楼层/共15层,86.76,平层/精装,203.0,城建上河湾南区,密云,配备电梯,2023年09月03日,普通住宅,23398
2室1厅,中楼层/共4层,71.97,平层/精装,139.0,亚澜湾,密云,无,2023年09月03日,普通住宅,19314
2室2厅,高楼层/共6层,93.75,平层/简装,238.0,宾阳西里北区,密云,无,2023年09月12日,普通住宅,25387
2室1厅,低楼层/共21层,92.95,平层/其他,139.0,檀营国际生态城北区,密云,配备电梯,2023年08月31日,普通住宅,14955
2室1厅,底层/共6层,64.27,平层/简装,137.5,宾阳北里,密云,无,2023年09月09日,普通住宅,21395
3室2厅,中楼层/共18层,146.67,平层/精装,388.0,密东广场（西区）,密云,无,2023年08月31日,普通住宅,26454
2室1厅,低楼层/共21层,93.52,平层/精装,148.0,檀营国际生态城南区,密云,无,2023年08月27日,普通住宅,15826
3室2厅,高楼层/共7层,131.67,平层/精装,95.0,京溪小区,密云,无,2023年09月02日,普通住宅,7216
3室1厅,高楼层/共15层,87.96,平层/精装,200.0,城建上河湾南区,密云,配备电梯,2023年09月01日,普通住宅,22738
2室1厅,高楼层/共7层,84.53,平层/其他,240.0,鼓楼东区,密云,无,2023年08月23日,普通住宅,28393
3室2厅,顶层/共6层,112.42,平层/精装,95.0,京溪小区,密云,无,2023年10月15日,普通住宅,8451
2室1厅,中楼层/共9层,86.5,平层/简装,188.0,国际花都,密云,配备电梯,2023年08月09日,普通住宅,21735
3室2厅,高楼层/共15层,101.81,平层/其他,253.0,绿地朗山公馆南区,密云,无,2023年08月02日,普通住宅,24851
2室2厅,中楼层/共21层,95.36,平层/简装,155.0,檀营国际生态城南区,密云,无,2023年08月03日,普通住宅,16255
3室2厅,中楼层/共6层,105.48,平层/其他,113.0,京溪小区,密云,无,2023年08月02日,普通住宅,10713
1室1厅,低楼层/共11层,59.65,平层/精装,155.0,中加荣园南区,密云,配备电梯,2023年07月30日,普通住宅,25985
3室2厅,高楼层/共12层,90.17,平层/精装,199.0,保利花园A区,密云,无,2023年07月25日,普通住宅,22070
3室2厅,顶层/共6层,104.65,平层/精装,177.0,檀城东区,密云,无,2023年07月24日,普通住宅,16914
2室1厅,中楼层/共11层,84.29,平层/其他,176.0,绿地朗山公馆北区,密云,配备电梯,2023年10月08日,普通住宅,20881
2室1厅,中楼层/共5层,56.94,平层/简装,63.0,北京机床研究所家属楼,密云,无,2023年07月20日,普通住宅,11065
2室1厅,低楼层/共18层,84.25,平层/精装,169.0,涧桥山,密云,无,2023年07月19日,普通住宅,20060
3室1厅,低楼层/共6层,114.25,平层/简装,160.0,明珠花园,密云,无,2023年07月16日,普通住宅,14005
2室1厅,低楼层/共11层,80.22,平层/其他,192.0,中加荣园南区,密云,配备电梯,2023年07月13日,普通住宅,23935
2室2厅,中楼层/共6层,88.01,平层/精装,189.0,果园新里中区,密云,无,2023年12月06日,普通住宅,21475
3室2厅,高楼层/共6层,108.26,平层/其他,216.0,檀城家园,密云,无,2023年07月05日,普通住宅,19952
3室1厅,低楼层/共15层,93.95,平层/精装,187.0,城建上河湾北区,密云,无,2023年06月27日,普通住宅,19905
2室1厅,中楼层/共11层,81.05,平层/简装,169.0,中加荣园北区,密云,配备电梯,2023年06月25日,普通住宅,20852
2室2厅,中楼层/共6层,87.61,平层/简装,163.0,檀州家园东区,密云,无,2023年07月23日,普通住宅,18606
3室1厅,中楼层/共15层,94.3,平层/精装,206.0,城建上河湾南区,密云,配备电梯,2023年06月22日,普通住宅,21846
3室1厅,顶层/共6层,101.52,平层/其他,188.0,花园小区,密云,无,2023年06月14日,普通住宅,18519
3室2厅,高楼层/共6层,111.38,平层/精装,182.0,檀城东区,密云,无,2023年06月13日,普通住宅,16341
2室1厅,中楼层/共6层,64.02,平层/简装,116.0,双龙水泥集团南生活区家属楼,密云,无,2023年06月18日,普通住宅,18120
1室1厅,顶层/共4层,46.66,平层/简装,100.0,亚澜湾,密云,无,2023年06月27日,普通住宅,21432
2室1厅,底层/共18层,93.26,平层/精装,172.0,唐源云居,密云,配备电梯,2023年06月14日,普通住宅,18444
3室1厅,低楼层/共6层,120.42,平层/简装,269.0,花园小区,密云,无,2023年06月07日,普通住宅,22339
3室1厅,高楼层/共6层,93.77,平层/精装,248.0,世纪家园,密云,无,2023年06月07日,普通住宅,26448
2室1厅,中楼层/共6层,58.8,平层/简装,159.0,鼓楼西区,密云,无,2023年06月17日,普通住宅,27041
2室1厅,高楼层/共6层,77.96,平层/简装,160.0,果园新里北区,密云,无,2023年06月03日,普通住宅,20524
3室1厅,中楼层/共7层,88.09,平层/简装,185.0,华远澜悦,密云,配备电梯,2023年06月03日,普通住宅,21002
2室1厅,中楼层/共5层,59.4,平层/简装,70.0,北京机床研究所家属楼,密云,无,2023年08月18日,普通住宅,11785
2室2厅,底层/共6层,73,平层/简装,164.0,沿湖小区,密云,无,2023年06月02日,普通住宅,22466
2室2厅,中楼层/共18层,95.21,平层/毛坯,179.0,檀营国际生态城南区,密云,无,2023年06月04日,普通住宅,18801
1室1厅,高楼层/共6层,53.31,平层/简装,63.0,水库管理处家属院,密云,无,2023年06月01日,普通住宅,11818
2室2厅,中楼层/共9层,74.08,平层/精装,200.0,弗农小镇,密云,无,2023年05月30日,普通住宅,26998
3室1厅,中楼层/共6层,89.94,平层/简装,225.0,宾阳西里北区,密云,无,2023年05月25日,普通住宅,25017
2室1厅,低楼层/共15层,85.31,平层/精装,190.0,保利花园B区,密云,配备电梯,2023年05月26日,普通住宅,22272
3室1厅,中楼层/共6层,95.99,平层/其他,200.0,首创澜茵山二期,密云,无,2023年05月25日,普通住宅,20836
2室1厅,底层/共6层,94.39,平层/精装,179.0,保利花园C区,密云,配备电梯,2023年05月23日,普通住宅,18964
2室1厅,高楼层/共6层,94.95,平层/其他,169.0,白檀小区,密云,无,2023年05月18日,普通住宅,17799
3室2厅,中楼层/共15层,115.32,平层/毛坯,280.0,绿地朗山公馆南区,密云,配备电梯,2023年05月27日,普通住宅,24281
3室2厅,底层/共5层,107.01,平层/简装,158.0,明珠花园,密云,无,2023年05月15日,普通住宅,14765
2室1厅,低楼层/共15层,85.13,平层/简装,183.0,保利花园B区,密云,配备电梯,2023年05月19日,普通住宅,21497
2室1厅,顶层/共5层,82.78,平层/简装,80.0,京溪小区,密云,无,2023年05月24日,普通住宅,9665
3室2厅,中楼层/共7层,120.43,平层/简装,223.0,久润花园东区,密云,无,2023年05月17日,普通住宅,18517
2室2厅,高楼层/共6层,105.69,平层/简装,103.0,京溪小区,密云,无,2023年05月09日,普通住宅,9746
2室1厅,底层/共6层,63.86,平层/其他,140.0,兴云小区,密云,无,2023年05月19日,普通住宅,21923
2室1厅,低楼层/共6层,62.85,平层/简装,136.0,101家属区,密云,无,2023年05月05日,普通住宅,21639
2室1厅,底层/共6层,85.12,平层/简装,169.0,果园西里,密云,无,2023年05月03日,普通住宅,19855
3室2厅,中楼层/共6层,113.42,平层/简装,215.0,宾阳北里,密云,无,2023年05月02日,普通住宅,18957
3室2厅,顶层/共6层,150.13,平层/简装,108.0,京溪小区,密云,无,2023年05月05日,普通住宅,7194
