户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
1室1厅,底层/共20层,47.17,平层/精装,218.0,永乐东区,石景山,配备电梯,2023年09月27日,普通住宅,46216
1室1厅,中楼层/共14层,44.74,平层/精装,168.0,青年公寓,石景山,配备电梯,2023年09月30日,普通住宅,37551
3室2厅,低楼层/共9层,159.96,平层/精装,999.0,雍景天成,石景山,配备电梯,2023年10月09日,普通住宅,62454
3室1厅,高楼层/共9层,113.86,平层/简装,619.0,聚兴园,石景山,配备电梯,2023年09月24日,普通住宅,54366
2室1厅,高楼层/共6层,54.38,平层/精装,222.0,模式口南里,石景山,无,2023年09月23日,普通住宅,40824
2室1厅,高楼层/共12层,90.44,平层/精装,460.0,金顶街三区,石景山,配备电梯,2023年09月23日,普通住宅,50863
2室1厅,顶层/共6层,40.76,平层/精装,215.0,八角南里,石景山,无,2023年09月15日,普通住宅,52748
3室2厅,底层/共21层,109.35,复式/精装,868.0,中海寰宇天下御山府,石景山,配备电梯,2023年09月20日,普通住宅,79379
2室1厅,底层/共6层,69.5,平层/简装,269.0,金顶北路九号院,石景山,无,2023年09月14日,普通住宅,38706
1室1厅,中楼层/共12层,65.64,平层/精装,359.0,重兴嘉园,石景山,配备电梯,2023年09月16日,普通住宅,54693
3室1厅,中楼层/共6层,85.52,平层/精装,405.0,碣石坪,石景山,无,2023年09月15日,普通住宅,47358
2室1厅,底层/共5层,50.47,平层/精装,318.0,林业楼,石景山,无,2023年09月20日,普通住宅,63008
2室1厅,高楼层/共8层,63.03,平层/简装,209.0,模式口西里,石景山,无,2023年09月10日,普通住宅,33159
3室1厅,高楼层/共6层,73.09,平层/精装,248.0,古城路小区,石景山,无,2023年09月08日,普通住宅,33931
3室2厅,中楼层/共10层,97.16,平层/简装,435.0,赵山,石景山,配备电梯,2023年09月09日,普通住宅,44772
3室1厅,高楼层/共6层,68.55,平层/精装,289.0,八角北路,石景山,无,2023年09月06日,普通住宅,42160
3室1厅,低楼层/共18层,112.53,平层/简装,539.0,依翠园,石景山,配备电梯,2023年11月28日,普通住宅,47899
2室1厅,顶层/共6层,57.73,平层/精装,214.0,古城环卫楼,石景山,无,2023年09月05日,普通住宅,37070
2室1厅,中楼层/共16层,62.97,平层/精装,309.0,老山西里,石景山,配备电梯,2023年09月04日,普通住宅,49071
2室1厅,低楼层/共24层,91.99,平层/精装,439.0,黄南苑,石景山,配备电梯,2023年09月03日,普通住宅,47723
1室1厅,低楼层/共25层,69.9,平层/精装,399.0,远洋山水,石景山,配备电梯,2023年09月03日,普通住宅,57082
2室1厅,高楼层/共6层,57.3,平层/简装,231.0,古城环卫楼,石景山,无,2023年09月02日,普通住宅,40315
2室1厅,顶层/共5层,69.94,复式/精装,337.0,鲁谷村,石景山,无,2023年08月26日,普通住宅,48185
1室1厅,高楼层/共15层,59.17,平层/简装,228.0,久筑物业,石景山,配备电梯,2023年08月26日,普通住宅,38534
3室1厅,底层/共5层,78.19,平层/简装,532.0,鲁谷路74号院,石景山,无,2023年08月25日,普通住宅,68040
3室2厅,中楼层/共19层,147.41,平层/简装,768.0,御景山,石景山,配备电梯,2023年09月08日,普通住宅,52100
2室1厅,低楼层/共6层,49.97,平层/简装,197.0,古城西路,石景山,无,2023年08月25日,普通住宅,39424
3室1厅,顶层/共6层,59.59,平层/精装,221.0,八角北路,石景山,无,2023年09月21日,普通住宅,37087
2室1厅,底层/共6层,57.53,平层/其他,245.0,林业楼,石景山,无,2023年08月17日,普通住宅,42587
1室1厅,低楼层/共7层,45.21,平层/简装,225.0,玉泉路11号院,石景山,无,2023年08月16日,普通住宅,49768
2室1厅,高楼层/共6层,83.92,平层/精装,419.0,杨庄北区,石景山,无,2023年08月13日,普通住宅,49929
3室1厅,高楼层/共18层,134.69,平层/简装,930.0,中海金石公馆,石景山,配备电梯,2023年08月13日,普通住宅,69048
1室1厅,中楼层/共7层,61.38,平层/简装,315.0,中海长安雅苑,石景山,配备电梯,2023年08月13日,普通住宅,51320
3室1厅,顶层/共6层,141.58,复式/精装,680.0,翠谷玉景,石景山,无,2023年08月16日,普通住宅,48030
1室1厅,底层/共6层,66.12,平层/简装,293.0,古城北路,石景山,无,2023年08月10日,普通住宅,44314
2室2厅,底层/共3层,101.7,平层/简装,398.0,模式口北里,石景山,无,2023年08月04日,普通住宅,39135
2室1厅,高楼层/共6层,54.38,平层/精装,216.0,模式口南里,石景山,无,2023年07月26日,普通住宅,39721
3室1厅,低楼层/共16层,143.71,平层/简装,848.0,奈伦熙府,石景山,配备电梯,2023年07月14日,普通住宅,59008
3室2厅,中楼层/共17层,130.9,平层/精装,838.0,融景城,石景山,配备电梯,2023年07月17日,普通住宅,64019
1室1厅,中楼层/共6层,56.47,平层/简装,326.0,翠谷玉景,石景山,无,2023年07月09日,普通住宅,57730
2室2厅,中楼层/共6层,95.75,平层/精装,780.0,玉兴园,石景山,无,2023年09月23日,普通住宅,81463
3室1厅,顶层/共16层,64.9,平层/精装,289.0,模式口西里,石景山,配备电梯,2023年07月06日,普通住宅,44531
3室2厅,中楼层/共6层,163.61,平层/精装,985.0,雍景天成,石景山,配备电梯,2023年07月03日,普通住宅,60205
2室1厅,中楼层/共6层,53.88,平层/简装,198.0,地铁楼,石景山,无,2023年07月03日,普通住宅,36749
1室1厅,中楼层/共6层,43.5,平层/简装,137.0,永定楼,石景山,无,2023年07月09日,普通住宅,31495
3室1厅,中楼层/共6层,77.5,平层/简装,360.0,八角南里,石景山,无,2023年06月29日,普通住宅,46452
3室1厅,底层/共6层,54.25,平层/简装,249.0,八角北路,石景山,无,2023年06月26日,普通住宅,45899
3室3厅,顶层/共6层,95.63,复式/精装,506.0,金谷香郡,石景山,配备电梯,2023年06月25日,普通住宅,52913
3室2厅,中楼层/共16层,64.7,平层/精装,320.0,八角南路,石景山,配备电梯,2023年06月24日,普通住宅,49460
2室1厅,低楼层/共31层,74.83,平层/简装,289.0,金隅滨和园7号院,石景山,配备电梯,2023年06月05日,普通住宅,38621
4室2厅,顶层/共5层,93.35,复式/精装,535.0,重聚园,石景山,无,2023年06月04日,普通住宅,57312
2室1厅,低楼层/共21层,67.77,平层/精装,310.0,新都名苑,石景山,配备电梯,2023年04月26日,普通住宅,45743
1室1厅,低楼层/共31层,56.32,平层/精装,155.0,金隅滨和园燕堤中街6号院,石景山,配备电梯,2023年04月26日,普通住宅,27522
1室1厅,底层/共5层,37.1,平层/精装,138.0,高井,石景山,无,2023年04月19日,普通住宅,37197
1室1厅,低楼层/共31层,53.91,平层/精装,138.0,金隅滨和园燕堤中街6号院,石景山,配备电梯,2023年04月05日,普通住宅,25599
1室1厅,中楼层/共6层,43.31,平层/简装,158.0,高井,石景山,无,2023年02月13日,普通住宅,36482
2室1厅,底层/共14层,90.74,平层/精装,419.0,西引力,石景山,配备电梯,2023年01月28日,普通住宅,46176
2室1厅,低楼层/共12层,91.47,平层/精装,569.0,重兴嘉园,石景山,配备电梯,2023年01月01日,普通住宅,62207
2室2厅,中楼层/共24层,88.5,平层/简装,475.0,碣石坪,石景山,配备电梯,2022年12月07日,普通住宅,53673
2室2厅,中楼层/共26层,88.37,平层/简装,535.0,融景城,石景山,配备电梯,2023年09月02日,普通住宅,60541
2室1厅,高楼层/共16层,79.1,暂无数据/简装,346.0,杨庄小区,石景山,配备电梯,2023年11月17日,普通住宅,43743
1室0厅,中楼层/共14层,43.3,暂无数据/精装,140.0,中海金鑫阁,石景山,配备电梯,2023年09月11日,商业办公类,32333
2室1厅,中楼层/共17层,55.77,复式/精装,225.0,紫御长安,石景山,配备电梯,2023年09月11日,商业办公类,40345
1室1厅,高楼层/共15层,54.12,复式/精装,179.0,茂华景上景,石景山,配备电梯,2023年08月10日,商业办公类,33075
2室1厅,高楼层/共6层,56.56,平层/其他,258.0,杨庄小区,石景山,无,2024年01月01日,普通住宅,45616
2室1厅,低楼层/共14层,99.99,平层/其他,585.0,聚兴园,石景山,配备电梯,2023年12月31日,普通住宅,58506
2室1厅,低楼层/共16层,60.3,平层/简装,225.0,模式口西里,石景山,配备电梯,2023年12月30日,普通住宅,37314
2室1厅,低楼层/共6层,92.02,平层/其他,560.0,重兴园,石景山,无,2023年12月30日,普通住宅,60857
2室1厅,低楼层/共23层,85.52,平层/其他,498.0,西黄新村北里,石景山,配备电梯,2023年12月31日,普通住宅,58232
2室1厅,中楼层/共6层,56.81,平层/精装,320.0,依翠园,石景山,无,2023年12月30日,普通住宅,56329
3室1厅,高楼层/共6层,93,平层/其他,427.0,海特花园西区,石景山,无,2023年12月30日,普通住宅,45914
2室1厅,中楼层/共5层,32.18,平层/其他,170.0,八角路小区,石景山,无,2023年12月30日,普通住宅,52828
3室1厅,中楼层/共4层,78.48,平层/简装,338.0,古城路小区,石景山,无,2023年12月30日,普通住宅,43069
1室0厅,低楼层/共21层,50.25,平层/其他,243.0,古城现代嘉园,石景山,配备电梯,2023年12月30日,普通住宅,48359
1室1厅,中楼层/共28层,58.67,平层/精装,225.0,金隅滨和园7号院,石景山,配备电梯,2023年12月29日,普通住宅,38351
2室1厅,低楼层/共20层,84.43,平层/精装,410.0,八角南里,石景山,配备电梯,2023年12月29日,普通住宅,48561
1室1厅,中楼层/共6层,49.04,平层/简装,240.0,依翠园,石景山,无,2023年12月28日,普通住宅,48940
2室1厅,底层/共4层,50.6,平层/简装,210.0,永乐东区,石景山,无,2023年12月28日,普通住宅,41502
2室1厅,底层/共6层,52.72,平层/简装,285.0,八角北里,石景山,无,2023年12月28日,普通住宅,54060
2室1厅,中楼层/共6层,59.33,平层/精装,290.0,古城路小区,石景山,无,2023年12月29日,普通住宅,48880
1室1厅,中楼层/共18层,59.27,平层/精装,320.0,海特花园东区,石景山,配备电梯,2023年12月29日,普通住宅,53991
2室2厅,低楼层/共25层,99.41,平层/其他,535.0,雍景双庐,石景山,配备电梯,2023年12月28日,普通住宅,53818
2室1厅,中楼层/共18层,85.7,平层/精装,450.0,海特花园西区,石景山,配备电梯,2023年12月28日,普通住宅,52509
1室1厅,高楼层/共14层,44.88,平层/简装,188.0,青年公寓,石景山,配备电梯,2023年12月27日,普通住宅,41890
1室1厅,低楼层/共9层,62.92,平层/简装,180.0,金隅滨和园2号院,石景山,配备电梯,2023年12月28日,普通住宅,28608
3室1厅,顶层/共23层,78.07,平层/简装,315.0,金隅滨和园1号院,石景山,配备电梯,2023年12月29日,普通住宅,40349
2室1厅,中楼层/共31层,75.92,平层/其他,308.0,金隅滨和园6号院,石景山,配备电梯,2023年12月27日,普通住宅,40570
3室1厅,中楼层/共18层,93.18,平层/其他,368.0,广宁村,石景山,配备电梯,2023年12月28日,普通住宅,39494
2室1厅,中楼层/共17层,87.49,平层/简装,560.0,融景城,石景山,配备电梯,2023年12月27日,普通住宅,64008
2室1厅,高楼层/共6层,43.55,平层/其他,175.0,古城北路,石景山,无,2023年12月25日,普通住宅,40184
1室1厅,低楼层/共6层,46.74,平层/精装,196.0,模式口北里,石景山,无,2023年12月28日,普通住宅,41935
1室0厅,中楼层/共17层,44.62,平层/其他,225.0,叠翠庭苑一区,石景山,配备电梯,2023年12月26日,普通住宅,50426
3室1厅,底层/共6层,79.81,平层/简装,416.0,依翠园,石景山,无,2023年12月25日,普通住宅,52124
1室1厅,中楼层/共24层,62.63,平层/精装,315.0,重聚园,石景山,配备电梯,2023年12月25日,普通住宅,50296
2室1厅,高楼层/共18层,69.14,平层/其他,370.0,苹果园小区一区,石景山,配备电梯,2023年12月30日,普通住宅,53515
2室1厅,高楼层/共6层,61.38,平层/其他,225.0,模式口西里,石景山,无,2023年12月24日,普通住宅,36657
3室1厅,底层/共16层,64.9,平层/精装,288.0,模式口西里,石景山,配备电梯,2023年12月25日,普通住宅,44376
2室1厅,低楼层/共18层,89.54,平层/其他,689.0,远洋沁山水上品,石景山,配备电梯,2023年12月24日,普通住宅,76949
2室1厅,顶层/共16层,74.75,平层/精装,355.0,苹果园小区三区,石景山,配备电梯,2023年12月28日,普通住宅,47492
3室1厅,中楼层/共5层,69.08,平层/其他,350.0,林业楼,石景山,无,2023年12月24日,普通住宅,50666
2室1厅,中楼层/共20层,72.88,平层/精装,365.0,杨庄北区,石景山,配备电梯,2023年12月24日,普通住宅,50083
1室1厅,底层/共20层,59.34,平层/其他,275.0,杨庄北区,石景山,配备电梯,2023年12月24日,普通住宅,46344
2室1厅,低楼层/共18层,62.42,平层/简装,330.0,永乐东区,石景山,配备电梯,2023年12月23日,普通住宅,52868
2室1厅,顶层/共6层,58.8,平层/简装,266.0,八角北里,石景山,无,2023年12月24日,普通住宅,45239
2室2厅,低楼层/共26层,99.73,平层/精装,698.0,远洋山水,石景山,配备电梯,2023年12月31日,普通住宅,69989
1室1厅,低楼层/共6层,44.9,平层/简装,185.0,古城北路,石景山,无,2023年12月24日,普通住宅,41203
2室1厅,底层/共6层,55.68,平层/其他,290.0,苹果园小区一区,石景山,无,2023年12月22日,普通住宅,52084
2室1厅,顶层/共6层,55.98,平层/其他,198.0,六场宿舍,石景山,无,2023年12月23日,普通住宅,35370
3室1厅,高楼层/共26层,133.85,平层/精装,958.0,远洋山水,石景山,配备电梯,2023年12月22日,普通住宅,71573
3室1厅,中楼层/共6层,76.5,平层/精装,350.0,八角北路11号院,石景山,无,2023年12月23日,普通住宅,45752
1室1厅,底层/共11层,60.1,平层/精装,192.0,南宫嘉园,石景山,配备电梯,2023年12月22日,普通住宅,31947
3室2厅,低楼层/共26层,103.33,平层/精装,780.0,中海寰宇天下熙山府,石景山,配备电梯,2023年12月22日,普通住宅,75487
1室1厅,低楼层/共24层,57.86,平层/其他,320.0,时代庐峰,石景山,配备电梯,2023年12月29日,普通住宅,55306
2室1厅,低楼层/共25层,98.77,平层/简装,536.0,雍景双庐,石景山,配备电梯,2023年12月22日,普通住宅,54268
