户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,顶层/共6层,58.25,平层/简装,346.0,永泰东里,海淀,无,2023年09月27日,普通住宅,59400
3室1厅,中楼层/共11层,130.38,平层/精装,1045.0,玉海园二里,海淀,配备电梯,2023年09月28日,普通住宅,80151
2室1厅,中楼层/共11层,99.14,平层/简装,668.0,冠城大通百旺府,海淀,配备电梯,2023年09月27日,普通住宅,67380
2室1厅,高楼层/共10层,56.58,平层/简装,650.0,万泉新新家园,海淀,配备电梯,2023年09月27日,普通住宅,114882
2室1厅,中楼层/共14层,64,平层/精装,788.0,航天社区,海淀,配备电梯,2023年09月27日,普通住宅,123125
1室1厅,中楼层/共7层,69.05,平层/精装,465.0,自由度,海淀,配备电梯,2023年10月10日,普通住宅,67343
2室1厅,中楼层/共5层,55.5,平层/简装,565.0,西三环北路27号院,海淀,无,2023年09月27日,普通住宅,101802
2室1厅,高楼层/共18层,80.29,平层/精装,540.0,安宁里南区,海淀,配备电梯,2023年09月27日,普通住宅,67257
2室1厅,中楼层/共5层,60.8,平层/精装,795.0,农科院,海淀,无,2023年09月29日,普通住宅,130757
2室1厅,低楼层/共21层,57.41,平层/精装,510.0,月季园,海淀,配备电梯,2023年09月25日,普通住宅,88835
3室1厅,高楼层/共24层,141.48,平层/简装,1270.0,都市网景,海淀,配备电梯,2023年09月24日,普通住宅,89766
3室1厅,高楼层/共6层,69.5,平层/精装,735.0,厂洼小区,海淀,无,2023年09月26日,普通住宅,105756
2室1厅,中楼层/共5层,49.7,平层/精装,372.0,田村40号院,海淀,无,2023年09月25日,普通住宅,74850
3室1厅,中楼层/共18层,76.38,平层/精装,830.0,三里河路5号院,海淀,配备电梯,2023年09月24日,普通住宅,108668
2室1厅,中楼层/共22层,66.87,平层/简装,410.0,建材城东二里,海淀,配备电梯,2023年09月28日,普通住宅,61313
2室1厅,低楼层/共16层,83.72,平层/精装,820.0,远大园四区,海淀,配备电梯,2023年09月27日,普通住宅,97946
2室1厅,中楼层/共6层,62.3,平层/精装,800.0,清华园,海淀,无,2023年09月24日,普通住宅,128411
2室1厅,高楼层/共6层,57.3,平层/其他,635.0,西三环北路82号院,海淀,无,2023年09月24日,普通住宅,110821
3室1厅,底层/共6层,73.2,平层/精装,886.0,知春里,海淀,配备电梯,2023年09月24日,普通住宅,121039
2室1厅,中楼层/共6层,50.3,平层/简装,280.0,北分厂,海淀,配备电梯,2023年09月24日,普通住宅,55667
2室1厅,低楼层/共7层,57.1,平层/简装,458.0,毛纺住宅北小区,海淀,配备电梯,2023年09月24日,普通住宅,80211
2室2厅,中楼层/共11层,93.56,平层/精装,770.0,富力桃园B区,海淀,配备电梯,2023年09月26日,普通住宅,82301
3室2厅,低楼层/共28层,142.2,平层/精装,1570.0,颐源居小区,海淀,配备电梯,2023年10月07日,普通住宅,110408
2室1厅,低楼层/共14层,85.88,平层/简装,825.0,北影小区,海淀,配备电梯,2023年10月31日,普通住宅,96065
2室1厅,顶层/共6层,45.3,平层/精装,375.0,展春园,海淀,无,2023年09月23日,普通住宅,82782
2室2厅,高楼层/共18层,85.71,平层/精装,738.0,富力桃园C区,海淀,配备电梯,2023年10月04日,普通住宅,86105
2室1厅,中楼层/共6层,108.54,平层/简装,848.0,清上园,海淀,无,2023年10月07日,普通住宅,78128
1室1厅,低楼层/共6层,55.8,平层/精装,398.0,宝盛里,海淀,无,2023年10月09日,普通住宅,71327
1室1厅,顶层/共6层,40.95,平层/精装,348.0,双榆树南里二区,海淀,无,2023年09月22日,普通住宅,84982
2室1厅,中楼层/共18层,77.93,平层/简装,679.0,安宁佳园,海淀,配备电梯,2023年09月22日,普通住宅,87130
3室1厅,中楼层/共5层,71,平层/精装,620.0,阜北小区,海淀,无,2023年09月22日,普通住宅,87324
